     1→     1→<template>
   717→   717→              // Incremental update — deduplicate to avoid duplicate cards
   718→   718→              const existingIndex = this.kot.findIndex(k => k.name === doc.kot.name);
   719→   719→              if (existingIndex !== -1) {
   720→   720→                // R36-FIX: Preserve strikethrough state before Object.assign overwrites kot_items
   721→   721→                const strikeMap = new Map(
   722→   722→                  (this.kot[existingIndex].kot_items || []).map(i => [i.name, i.striked])
   723→   723→                );
   724→   724→                Object.assign(this.kot[existingIndex], { timecolor: 'text-black', timeRemaining: '— : —', ...doc.kot });
   725→   725→                // Restore strikethrough state after Object.assign
   726→   726→                if (this.kot[existingIndex].kot_items) {
   727→   727→                  this.kot[existingIndex].kot_items.forEach(i => {
   728→   728→                    if (strikeMap.has(i.name)) i.striked = strikeMap.get(i.name);
   729→   729→                  });
   730→   730→                }
   731→   731→                // R37-FIX: Invalidate sorted cache for this KOT since items may have changed
   732→   732→                this._sortedItemsCache.delete(doc.kot.name);
   733→   733→              } else {
   734→   734→                const newKot = { isRotated: false, showDiv: false, timecolor: 'text-black', timeRemaining: '— : —', ...doc.kot };
   735→   735→                this.kot.unshift(newKot);
   736→   736→              }
   737→   737→              this.updateQtyColorTable();
   738→   738→              this.updateTimeRemaining();
   739→   739→              this.masonryLoading();
   740→   740→            }
   741→   741→            if (this._cancelTimeout) clearTimeout(this._cancelTimeout);
   742→   742→            this._cancelTimeout = setTimeout(() => {
   743→   743→              if (!this._isMounted) return;
   744→   744→              if (doc.kot && doc.kot.type === "Cancelled") {
   745→   745→                this.fetchKOT().then(() => {
   746→   746→                  this.masonryLoading();
   747→   747→                }).catch((e) => { console.error("KOT fetch failed:", e); });
   748→   748→              }
   749→   749→            }, 1500);
   750→   750→            if (doc.kot) {
   751→   751→              try {
   752→   752→                localStorage.setItem("kot_time_" + this.production, doc.kot.time);
   753→   753→              } catch (e) {
   754→   754→                if (import.meta.env?.DEV) console.error('localStorage write failed:', e);
   755→   755→              }
   756→   756→            }
   757→   757→          } catch (err) {
   758→   758→            if (import.meta.env?.DEV) console.error("Socket handler error:", err);
   759→   759→          }
   760→   760→        };
   761→   761→        if (this._socket) this._socket.on(this.kot_channel, this.socketHandler);
   762→   762→      })
   763→   763→      .catch((error) => {
   764→   764→        console.error("Initialization or authentication error:", error);
   765→   765→        if (this._isMounted) this.showModal = true;
   766→   766→      });
   767→   767→    this.timer = setInterval(this.updateTimeRemaining, 60000);
   768→   768→  },
   769→   769→  beforeUnmount() {
   770→   770→    this._isMounted = false;
   771→   771→    window.removeEventListener("online", this.handleOnline);
   772→   772→    window.removeEventListener("offline", this.handleOffline);
   773→   773→    document.removeEventListener("click", this.hideAudioAlertMessage);
   774→   774→    window.removeEventListener("resize", this._resizeHandler);
   775→   775→    if (this.socketHandler && this._socket) {
   776→   776→      this._socket.off(this.kot_channel, this.socketHandler);
   777→   777→    }
   778→   778→    if (this._socket) {
   779→   779→      this._socket.off('connect_error');
   780→   780→      this._socket.off('disconnect');
   781→   781→      this._socket.off('connect');
   782→   782→      this._socket.disconnect();
   783→   783→    }
   784→   784→    this._socketInitPromise = null;
   785→   785→    if (this._cancelTimeout) clearTimeout(this._cancelTimeout);
   786→   786→    if (this._statusTimeout) clearTimeout(this._statusTimeout);
   787→   787→    if (this.timer) clearInterval(this.timer);
   788→   788→    if (this._alertAudio) { this._alertAudio.pause(); this._alertAudio = null; }
   789→   789→  },
   790→   790→  computed: {
   791→   791→    sortedKotItems() {
   792→   792→      // R37-FIX: Pure computed — no side effects on reactive kot objects.
   793→   793→      // Uses instance-level _sortedItemsCache Map (non-reactive) instead of
   794→   794→      // mutating kot._sortedItems / kot._sortKey which caused reactivity issues
   795→   795→      // and stale cache after Object.assign overwrites kot_items in socket handler.
   796→   796→      return (kot) => {
   797→   797→        const items = kot.kot_items || [];
   798→   798→        const key = `${kot.name}:${items.length}:${items.map(i => i.name).join(',')}`;
   799→   799→        const cached = this._sortedItemsCache.get(kot.name);
   800→   800→        if (cached && cached.key === key) {
   801→   801→          return cached.items;
   802→   802→        }
   803→   803→        const sorted = [...items].sort((a, b) => (a.serve_priority || 0) - (b.serve_priority || 0));
   804→   804→        this._sortedItemsCache.set(kot.name, { key, items: sorted });
   805→   805→        return sorted;
   806→   806→      };
   807→   807→    },
   808→   808→    visibleKots() {
   809→   809→      return this.kot.filter(kot => !kot.showDiv && kot.production === this.production);
   810→   810→    },
   811→   811→  },
   812→   812→};
   813→   813→</script>
   814→   814→<style scoped>
   815→   815→.modal-overlay {
   816→   816→  background-color: rgba(0, 0, 0, 0.2);
   817→   817→}
   818→   818→</style>
   819→   819→
